"Time","Source","Destination","Protocol","Length","Hw_src","HW_dst"
"1625503603.424374656","104.21.235.37","192.168.1.137","TCP","54","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503608.542493419","192.168.1.137","142.250.64.238","TCP","66","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503608.544374953","142.250.64.238","192.168.1.137","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503623.902557244","192.168.1.137","172.67.159.169","TCP","54","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503623.912288906","172.67.159.169","192.168.1.137","TCP","54","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503628.911251458","Tp-LinkT_6d:75:c6","Raspberr_68:35:8a","ARP","42","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503628.911306550","Raspberr_68:35:8a","Tp-LinkT_6d:75:c6","ARP","42","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503628.942494236","Raspberr_68:35:8a","Tp-LinkT_6d:75:c6","ARP","42","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503629.004773869","Tp-LinkT_6d:75:c6","Raspberr_68:35:8a","ARP","42","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503629.022488270","192.168.1.137","81.4.102.164","TCP","66","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503629.175723881","81.4.102.164","192.168.1.137","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503634.142492974","192.168.1.137","104.21.88.26","TCP","54","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503634.149850757","104.21.88.26","192.168.1.137","TCP","54","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503635.685389583","81.4.102.164","192.168.1.137","TLSv1.2","415","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503635.685464471","192.168.1.137","81.4.102.164","TCP","66","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503643.491518715","0.0.0.0","255.255.255.255","DHCP","384","dc:a6:32:67:66:4b","ff:ff:ff:ff:ff:ff"
"1625503643.693464314","Raspberr_67:66:4b","Broadcast","ARP","42","dc:a6:32:67:66:4b","ff:ff:ff:ff:ff:ff"
"1625503645.127091313","Raspberr_67:66:4b","Broadcast","ARP","42","dc:a6:32:67:66:4b","ff:ff:ff:ff:ff:ff"
"1625503645.333260159","fe80::8bb4:2f3a:8974:ce05","ff02::fb","MDNS","205","dc:a6:32:67:66:4b","33:33:00:00:00:fb"
"1625503645.573399735","fe80::b535:6480:9c61:9433","ff02::fb","MDNS","125","dc:a6:32:68:35:8a","33:33:00:00:00:fb"
"1625503645.662517036","192.168.1.137","91.199.212.52","TCP","66","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503645.696901057","91.199.212.52","192.168.1.137","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503645.823472194","fe80::b535:6480:9c61:9433","ff02::fb","MDNS","125","dc:a6:32:68:35:8a","33:33:00:00:00:fb"
"1625503645.946974201","fe80::8bb4:2f3a:8974:ce05","ff02::fb","MDNS","119","dc:a6:32:67:66:4b","33:33:00:00:00:fb"
"1625503645.947982041","192.168.1.137","224.0.0.251","MDNS","127","dc:a6:32:68:35:8a","01:00:5e:00:00:fb"
"1625503646.192968672","fe80::b535:6480:9c61:9433","ff02::fb","MDNS","219","dc:a6:32:68:35:8a","33:33:00:00:00:fb"
"1625503646.193154040","192.168.1.137","224.0.0.251","MDNS","257","dc:a6:32:68:35:8a","01:00:5e:00:00:fb"
"1625503646.443243499","fe80::b535:6480:9c61:9433","ff02::fb","MDNS","219","dc:a6:32:68:35:8a","33:33:00:00:00:fb"
"1625503646.443419497","192.168.1.137","224.0.0.251","MDNS","257","dc:a6:32:68:35:8a","01:00:5e:00:00:fb"
"1625503646.566932263","Raspberr_67:66:4b","Broadcast","ARP","42","dc:a6:32:67:66:4b","ff:ff:ff:ff:ff:ff"
"1625503646.693736232","fe80::b535:6480:9c61:9433","ff02::fb","MDNS","219","dc:a6:32:68:35:8a","33:33:00:00:00:fb"
"1625503646.693922933","192.168.1.137","224.0.0.251","MDNS","257","dc:a6:32:68:35:8a","01:00:5e:00:00:fb"
"1625503646.894296830","192.168.1.137","224.0.0.251","MDNS","239","dc:a6:32:68:35:8a","01:00:5e:00:00:fb"
"1625503646.894470217","fe80::b535:6480:9c61:9433","ff02::fb","MDNS","207","dc:a6:32:68:35:8a","33:33:00:00:00:fb"
"1625503647.586123159","fe80::8bb4:2f3a:8974:ce05","ff02::fb","MDNS","205","dc:a6:32:67:66:4b","33:33:00:00:00:fb"
"1625503648.084396953","192.168.1.137","224.0.0.251","MDNS","239","dc:a6:32:68:35:8a","01:00:5e:00:00:fb"
"1625503648.084608729","fe80::b535:6480:9c61:9433","ff02::fb","MDNS","207","dc:a6:32:68:35:8a","33:33:00:00:00:fb"
"1625503648.613589052","Raspberr_67:66:4b","Broadcast","ARP","42","dc:a6:32:67:66:4b","ff:ff:ff:ff:ff:ff"
"1625503648.815337268","192.168.1.120","224.0.0.251","MDNS","255","dc:a6:32:67:66:4b","01:00:5e:00:00:fb"
"1625503649.021290452","192.168.1.120","224.0.0.251","MDNS","255","dc:a6:32:67:66:4b","01:00:5e:00:00:fb"
"1625503649.224955794","192.168.1.120","224.0.0.251","MDNS","255","dc:a6:32:67:66:4b","01:00:5e:00:00:fb"
"1625503649.429604347","192.168.1.120","224.0.0.251","MDNS","237","dc:a6:32:67:66:4b","01:00:5e:00:00:fb"
"1625503649.512502481","192.168.1.137","104.21.235.37","TCP","54","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503649.514276331","104.21.235.37","192.168.1.137","TCP","54","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503650.274331213","192.168.1.137","224.0.0.251","MDNS","239","dc:a6:32:68:35:8a","01:00:5e:00:00:fb"
"1625503650.274515155","fe80::b535:6480:9c61:9433","ff02::fb","MDNS","207","dc:a6:32:68:35:8a","33:33:00:00:00:fb"
"1625503650.460470206","192.168.1.120","224.0.0.251","MDNS","237","dc:a6:32:67:66:4b","01:00:5e:00:00:fb"
"1625503650.656820764","Raspberr_67:66:4b","Broadcast","ARP","42","dc:a6:32:67:66:4b","ff:ff:ff:ff:ff:ff"
"1625503652.501662379","192.168.1.120","224.0.0.251","MDNS","237","dc:a6:32:67:66:4b","01:00:5e:00:00:fb"
"1625503653.728840197","Raspberr_67:66:4b","Broadcast","ARP","42","dc:a6:32:67:66:4b","ff:ff:ff:ff:ff:ff"
"1625503654.622517776","192.168.1.137","142.250.64.238","TCP","66","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503654.624365569","142.250.64.238","192.168.1.137","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503657.621423771","192.168.1.134","224.0.0.251","MDNS","181","7c:ab:60:a3:17:21","01:00:5e:00:00:fb"
"1625503657.623719411","fe80::2f:b689:fd6d:b435","ff02::fb","MDNS","201","7c:ab:60:a3:17:21","33:33:00:00:00:fb"
"1625503657.625528778","192.168.1.134","224.0.0.251","IGMPv2","46","7c:ab:60:a3:17:21","01:00:5e:00:00:fb"
"1625503658.645331903","192.168.1.134","224.0.0.251","MDNS","181","7c:ab:60:a3:17:21","01:00:5e:00:00:fb"
"1625503658.649946220","fe80::2f:b689:fd6d:b435","ff02::fb","MDNS","201","7c:ab:60:a3:17:21","33:33:00:00:00:fb"
"1625503669.335359571","81.4.102.164","192.168.1.137","TLSv1.2","415","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503669.335439570","192.168.1.137","81.4.102.164","TCP","66","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503669.982524560","192.168.1.137","172.67.159.169","TCP","54","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503669.984299798","172.67.159.169","192.168.1.137","TCP","54","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503674.342068569","Tp-LinkT_6d:75:c6","Raspberr_68:35:8a","ARP","42","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503674.342106624","Raspberr_68:35:8a","Tp-LinkT_6d:75:c6","ARP","42","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503674.392492534","Raspberr_68:35:8a","Tp-LinkT_6d:75:c6","ARP","42","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503674.393644780","Tp-LinkT_6d:75:c6","Raspberr_68:35:8a","ARP","42","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503680.222547140","192.168.1.137","104.21.88.26","TCP","54","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503680.229410171","104.21.88.26","192.168.1.137","TCP","54","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503692.236121316","192.168.1.134","224.0.0.251","IGMPv2","46","7c:ab:60:a3:17:21","01:00:5e:00:00:fb"
"1625503692.437998499","192.168.1.134","224.0.0.251","MDNS","181","7c:ab:60:a3:17:21","01:00:5e:00:00:fb"
"1625503692.442222024","fe80::2f:b689:fd6d:b435","ff02::fb","MDNS","201","7c:ab:60:a3:17:21","33:33:00:00:00:fb"
"1625503695.509984636","192.168.1.134","224.0.0.251","MDNS","181","7c:ab:60:a3:17:21","01:00:5e:00:00:fb"
"1625503695.514259401","fe80::2f:b689:fd6d:b435","ff02::fb","MDNS","201","7c:ab:60:a3:17:21","33:33:00:00:00:fb"
"1625503695.582570550","192.168.1.137","104.21.235.37","TCP","54","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503695.582650327","192.168.1.137","91.199.212.52","TCP","66","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503695.584515027","104.21.235.37","192.168.1.137","TCP","54","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503695.617257590","91.199.212.52","192.168.1.137","TCP","54","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503698.826410859","172.67.159.169","192.168.1.137","TLSv1.2","93","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503698.826469784","192.168.1.137","172.67.159.169","TCP","54","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503698.826558135","172.67.159.169","192.168.1.137","TLSv1.2","78","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503698.826576635","192.168.1.137","172.67.159.169","TCP","54","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503698.826896649","192.168.1.137","172.67.159.169","TCP","54","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503698.826978019","172.67.159.169","192.168.1.137","TCP","54","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503698.827011000","192.168.1.137","172.67.159.169","TCP","54","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503700.702531074","192.168.1.137","142.250.64.238","TCP","66","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503700.704411237","142.250.64.238","192.168.1.137","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503705.756458726","192.168.1.137","239.255.255.250","SSDP","209","dc:a6:32:68:35:8a","01:00:5e:7f:ff:fa"
"1625503706.756913465","192.168.1.137","239.255.255.250","SSDP","209","dc:a6:32:68:35:8a","01:00:5e:7f:ff:fa"
"1625503707.187802049","0.0.0.0","255.255.255.255","DHCP","384","dc:a6:32:67:66:4b","ff:ff:ff:ff:ff:ff"
"1625503707.188705409","Raspberr_67:66:4b","Broadcast","ARP","42","dc:a6:32:67:66:4b","ff:ff:ff:ff:ff:ff"
"1625503707.758115106","192.168.1.137","239.255.255.250","SSDP","209","dc:a6:32:68:35:8a","01:00:5e:7f:ff:fa"
"1625503708.759151010","192.168.1.137","239.255.255.250","SSDP","209","dc:a6:32:68:35:8a","01:00:5e:7f:ff:fa"
"1625503709.138295901","142.250.64.238","192.168.1.137","TLSv1.2","139","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503709.138806691","192.168.1.137","142.250.64.238","TCP","66","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503709.141419494","142.250.64.238","192.168.1.137","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503709.141479179","192.168.1.137","142.250.64.238","TCP","66","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503709.230695123","Raspberr_67:66:4b","Broadcast","ARP","42","dc:a6:32:67:66:4b","ff:ff:ff:ff:ff:ff"
"1625503710.869229052","Raspberr_67:66:4b","Broadcast","ARP","42","dc:a6:32:67:66:4b","ff:ff:ff:ff:ff:ff"
"1625503710.872709938","fe80::8bb4:2f3a:8974:ce05","ff02::fb","MDNS","205","dc:a6:32:67:66:4b","33:33:00:00:00:fb"
"1625503712.917238474","Raspberr_67:66:4b","Broadcast","ARP","42","dc:a6:32:67:66:4b","ff:ff:ff:ff:ff:ff"
"1625503713.122271649","Raspberr_67:66:4b","Broadcast","ARP","42","dc:a6:32:67:66:4b","ff:ff:ff:ff:ff:ff"
"1625503713.125371021","192.168.1.120","224.0.0.251","MDNS","255","dc:a6:32:67:66:4b","01:00:5e:00:00:fb"
"1625503713.328561532","192.168.1.120","224.0.0.251","MDNS","255","dc:a6:32:67:66:4b","01:00:5e:00:00:fb"
"1625503713.739273950","192.168.1.120","224.0.0.251","MDNS","255","dc:a6:32:67:66:4b","01:00:5e:00:00:fb"
"1625503713.942795846","192.168.1.120","224.0.0.251","MDNS","237","dc:a6:32:67:66:4b","01:00:5e:00:00:fb"
"1625503714.142491510","Raspberr_68:35:8a","Tp-LinkT_6d:75:c6","ARP","42","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503714.145410402","Tp-LinkT_6d:75:c6","Raspberr_68:35:8a","ARP","42","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503714.145451291","Raspberr_68:35:8a","Tp-LinkT_6d:75:c6","ARP","42","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503714.145498179","Tp-LinkT_6d:75:c6","Raspberr_68:35:8a","ARP","42","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503714.782558118","192.168.1.137","81.4.102.164","TCP","66","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503714.890400256","81.4.102.164","192.168.1.137","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503714.967437158","Raspberr_67:66:4b","Broadcast","ARP","42","dc:a6:32:67:66:4b","ff:ff:ff:ff:ff:ff"
"1625503715.171643122","192.168.1.120","224.0.0.251","MDNS","237","dc:a6:32:67:66:4b","01:00:5e:00:00:fb"
"1625503717.424541484","192.168.1.120","224.0.0.251","MDNS","237","dc:a6:32:67:66:4b","01:00:5e:00:00:fb"
"1625503717.633033973","192.168.1.134","224.0.0.251","MDNS","181","7c:ab:60:a3:17:21","01:00:5e:00:00:fb"
"1625503717.635337816","fe80::2f:b689:fd6d:b435","ff02::fb","MDNS","201","7c:ab:60:a3:17:21","33:33:00:00:00:fb"
"1625503718.451189965","192.168.1.134","224.0.0.251","IGMPv2","46","7c:ab:60:a3:17:21","01:00:5e:00:00:fb"
"1625503718.656997968","192.168.1.134","224.0.0.251","MDNS","181","7c:ab:60:a3:17:21","01:00:5e:00:00:fb"
"1625503718.659021889","fe80::2f:b689:fd6d:b435","ff02::fb","MDNS","201","7c:ab:60:a3:17:21","33:33:00:00:00:fb"
"1625503724.386529248","192.168.1.120","224.0.0.251","MDNS","82","dc:a6:32:67:66:4b","01:00:5e:00:00:fb"
"1625503725.410575516","192.168.1.120","224.0.0.251","MDNS","82","dc:a6:32:67:66:4b","01:00:5e:00:00:fb"
"1625503726.302518595","192.168.1.137","104.21.88.26","TCP","54","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503726.309308516","104.21.88.26","192.168.1.137","TCP","54","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503727.458595006","192.168.1.120","224.0.0.251","MDNS","82","dc:a6:32:67:66:4b","01:00:5e:00:00:fb"
"1625503741.662560569","192.168.1.137","104.21.235.37","TCP","54","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503741.664834654","104.21.235.37","192.168.1.137","TCP","54","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503762.142507813","192.168.1.137","81.4.102.164","TCP","66","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503762.250255425","81.4.102.164","192.168.1.137","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503767.182549704","Raspberr_68:35:8a","Tp-LinkT_6d:75:c6","ARP","42","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503767.183415824","Tp-LinkT_6d:75:c6","Raspberr_68:35:8a","ARP","42","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503772.382478826","192.168.1.137","104.21.88.26","TCP","54","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503772.389243934","104.21.88.26","192.168.1.137","TCP","54","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503777.394067938","Tp-LinkT_6d:75:c6","Raspberr_68:35:8a","ARP","42","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503777.394118548","Raspberr_68:35:8a","Tp-LinkT_6d:75:c6","ARP","42","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503777.636378175","192.168.1.134","224.0.0.251","MDNS","181","7c:ab:60:a3:17:21","01:00:5e:00:00:fb"
"1625503777.638956109","fe80::2f:b689:fd6d:b435","ff02::fb","MDNS","201","7c:ab:60:a3:17:21","33:33:00:00:00:fb"
"1625503777.640802643","192.168.1.134","224.0.0.251","IGMPv2","46","7c:ab:60:a3:17:21","01:00:5e:00:00:fb"
"1625503778.663981625","192.168.1.134","224.0.0.251","MDNS","181","7c:ab:60:a3:17:21","01:00:5e:00:00:fb"
"1625503778.666213284","fe80::2f:b689:fd6d:b435","ff02::fb","MDNS","201","7c:ab:60:a3:17:21","33:33:00:00:00:fb"
"1625503787.742498422","192.168.1.137","104.21.235.37","TCP","54","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503787.744289327","104.21.235.37","192.168.1.137","TCP","54","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503789.221659939","81.4.102.164","192.168.1.137","TLSv1.2","415","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503789.221763382","192.168.1.137","81.4.102.164","TCP","66","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503818.462545162","192.168.1.137","104.21.88.26","TCP","54","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503818.469443454","104.21.88.26","192.168.1.137","TCP","54","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503818.907837879","104.21.235.37","192.168.1.137","TLSv1.2","93","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503818.907898563","192.168.1.137","104.21.235.37","TCP","54","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503818.907984581","104.21.235.37","192.168.1.137","TLSv1.2","78","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503818.908009655","192.168.1.137","104.21.235.37","TCP","54","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503818.908092709","104.21.235.37","192.168.1.137","TCP","54","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503818.908521760","192.168.1.137","104.21.235.37","TCP","54","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503818.910262425","104.21.235.37","192.168.1.137","TCP","54","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503823.474936375","Tp-LinkT_6d:75:c6","Raspberr_68:35:8a","ARP","42","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503823.474975171","Raspberr_68:35:8a","Tp-LinkT_6d:75:c6","ARP","42","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503823.502504117","Raspberr_68:35:8a","Tp-LinkT_6d:75:c6","ARP","42","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503823.503546494","Tp-LinkT_6d:75:c6","Raspberr_68:35:8a","ARP","42","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503825.757984373","192.168.1.137","239.255.255.250","SSDP","209","dc:a6:32:68:35:8a","01:00:5e:7f:ff:fa"
"1625503826.759208019","192.168.1.137","239.255.255.250","SSDP","209","dc:a6:32:68:35:8a","01:00:5e:7f:ff:fa"
"1625503827.759745249","192.168.1.137","239.255.255.250","SSDP","209","dc:a6:32:68:35:8a","01:00:5e:7f:ff:fa"
"1625503828.760597588","192.168.1.137","239.255.255.250","SSDP","209","dc:a6:32:68:35:8a","01:00:5e:7f:ff:fa"
"1625503834.462541215","192.168.1.137","81.4.102.164","TCP","66","dc:a6:32:68:35:8a","18:d6:c7:6d:75:c6"
"1625503834.573147678","81.4.102.164","192.168.1.137","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
"1625503837.644201654","192.168.1.134","224.0.0.251","MDNS","181","7c:ab:60:a3:17:21","01:00:5e:00:00:fb"
"1625503837.647167454","fe80::2f:b689:fd6d:b435","ff02::fb","MDNS","201","7c:ab:60:a3:17:21","33:33:00:00:00:fb"
"1625503838.465434236","192.168.1.134","224.0.0.251","IGMPv2","46","7c:ab:60:a3:17:21","01:00:5e:00:00:fb"
"1625503838.669733690","192.168.1.134","224.0.0.251","MDNS","181","7c:ab:60:a3:17:21","01:00:5e:00:00:fb"
"1625503838.671660038","fe80::2f:b689:fd6d:b435","ff02::fb","MDNS","201","7c:ab:60:a3:17:21","33:33:00:00:00:fb"
"1625503841.740152098","192.168.1.134","224.0.0.251","MDNS","181","7c:ab:60:a3:17:21","01:00:5e:00:00:fb"
"1625503841.742788068","fe80::2f:b689:fd6d:b435","ff02::fb","MDNS","201","7c:ab:60:a3:17:21","33:33:00:00:00:fb"
"1625503848.576173129","104.21.88.26","192.168.1.137","TLSv1.2","93","18:d6:c7:6d:75:c6","dc:a6:32:68:35:8a"
