"Time","Source","Destination","Protocol","Length","Hw_src","HW_dst"
"1624228430.526751876","192.168.1.139","35.245.152.168","HTTP","443","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.526850360","192.168.1.139","35.245.152.168","HTTP","418","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.526930347","35.245.152.168","192.168.1.139","TCP","66","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.528725160","35.245.152.168","192.168.1.139","HTTP","1115","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.528742612","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.540969534","35.245.152.168","192.168.1.139","TCP","2882","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.540986295","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.541016780","35.245.152.168","192.168.1.139","TCP","1474","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.541022931","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.541071231","35.245.152.168","192.168.1.139","HTTP","4070","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.541081206","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.556491327","35.245.152.168","192.168.1.139","TCP","66","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.556585624","35.245.152.168","192.168.1.139","TCP","66","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.561330988","35.245.152.168","192.168.1.139","HTTP","1165","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.561347365","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.582017528","35.245.152.168","192.168.1.139","TCP","1474","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.582039002","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.582070293","35.245.152.168","192.168.1.139","TCP","2882","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.582078334","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.582132890","35.245.152.168","192.168.1.139","TCP","2882","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.582150291","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.582176539","35.245.152.168","192.168.1.139","TCP","2882","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.582184979","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.582227276","35.245.152.168","192.168.1.139","TCP","2882","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.582231816","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.582279568","35.245.152.168","192.168.1.139","TCP","1474","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.582283605","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.606386340","81.171.8.143","192.168.1.139","TCP","74","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.606422912","192.168.1.139","81.171.8.143","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.606786787","192.168.1.139","81.171.8.143","TLSv1","583","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.608033889","81.171.8.143","192.168.1.139","TCP","60","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.608366249","192.168.1.139","81.171.8.143","TCP","74","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.625175472","35.245.152.168","192.168.1.139","TCP","1474","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.625190022","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.625230180","35.245.152.168","192.168.1.139","TCP","1474","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.625234711","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.625283737","35.245.152.168","192.168.1.139","TCP","2882","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.625288408","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.625335120","35.245.152.168","192.168.1.139","TCP","1474","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.625338575","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.625388927","35.245.152.168","192.168.1.139","TCP","1474","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.625392894","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.625389023","35.245.152.168","192.168.1.139","TCP","1474","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.625397912","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.625444020","35.245.152.168","192.168.1.139","TCP","2882","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.625450127","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.625494904","35.245.152.168","192.168.1.139","TCP","1474","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.625500393","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.625671510","35.245.152.168","192.168.1.139","TCP","1474","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.625676036","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.625715500","35.245.152.168","192.168.1.139","HTTP","1703","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.625720585","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.718846125","81.171.8.143","192.168.1.139","TCP","74","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.718884583","192.168.1.139","81.171.8.143","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.719171658","192.168.1.139","81.171.8.143","TLSv1","583","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.720436326","81.171.8.143","192.168.1.139","TCP","60","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.949504637","192.168.1.139","192.168.1.1","DNS","87","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.950021407","192.168.1.139","35.245.152.168","HTTP","426","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.950097105","192.168.1.139","35.245.152.168","HTTP","443","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.954907416","192.168.1.139","192.168.1.1","DNS","78","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.955051612","192.168.1.139","192.168.1.1","DNS","84","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.955935138","192.168.1.1","192.168.1.139","DNS","94","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.982644793","35.245.152.168","192.168.1.139","HTTP","1595","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.982680406","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.985720285","35.245.152.168","192.168.1.139","TCP","1474","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.985741487","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.985773866","35.245.152.168","192.168.1.139","TCP","2882","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.985780181","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.985823819","35.245.152.168","192.168.1.139","HTTP","839","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228430.985829628","192.168.1.139","35.245.152.168","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228430.994546979","192.168.1.1","192.168.1.139","DNS","100","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228431.253223786","192.168.1.1","192.168.1.139","DNS","103","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228431.253928577","192.168.1.139","95.168.216.7","TCP","74","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228431.382329723","95.168.216.7","192.168.1.139","TCP","74","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228431.382373452","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228431.382726354","192.168.1.139","95.168.216.7","TLSv1.2","583","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228431.511599448","95.168.216.7","192.168.1.139","TCP","66","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228431.515846811","95.168.216.7","192.168.1.139","TLSv1.2","2962","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228431.515864886","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228431.515904539","95.168.216.7","192.168.1.139","TLSv1.2","1662","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228431.515928275","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228431.522294999","192.168.1.139","95.168.216.7","TLSv1.2","192","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228431.651597252","95.168.216.7","192.168.1.139","TLSv1.2","308","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228431.651617098","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228431.651937799","192.168.1.139","95.168.216.7","TLSv1.2","617","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228431.780279530","95.168.216.7","192.168.1.139","TCP","66","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228431.781668423","95.168.216.7","192.168.1.139","TLSv1.2","326","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228431.781684475","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228431.782039100","95.168.216.7","192.168.1.139","TLSv1.2","126","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228431.782050616","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228431.782454064","95.168.216.7","192.168.1.139","TLSv1.2","119","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228431.782459731","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228431.782765511","95.168.216.7","192.168.1.139","TLSv1.2","118","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228431.782771882","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228431.783258605","95.168.216.7","192.168.1.139","TCP","1514","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228431.783267696","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228431.783310836","95.168.216.7","192.168.1.139","TLSv1.2","997","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228431.783316078","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228431.783679229","95.168.216.7","192.168.1.139","TLSv1.2","97","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228431.783685357","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228431.783726043","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228431.783733567","95.168.216.7","192.168.1.139","TCP","66","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228431.783745645","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228431.797106153","192.168.1.139","95.168.216.7","TCP","74","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228431.911667727","95.168.216.7","192.168.1.139","TCP","66","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228431.925452967","95.168.216.7","192.168.1.139","TCP","74","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228431.925502305","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228431.925833614","192.168.1.139","95.168.216.7","TLSv1.2","583","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.054668092","95.168.216.7","192.168.1.139","TCP","66","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.054838155","95.168.216.7","192.168.1.139","TLSv1.2","203","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.054847819","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.055133561","192.168.1.139","95.168.216.7","TLSv1.2","117","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.055369605","192.168.1.139","95.168.216.7","TLSv1.2","787","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.183716496","95.168.216.7","192.168.1.139","TCP","66","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.186028578","95.168.216.7","192.168.1.139","TLSv1.2","313","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.186045494","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.186168477","95.168.216.7","192.168.1.139","TLSv1.2","111","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.186179460","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.186486923","95.168.216.7","192.168.1.139","TLSv1.2","101","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.186496365","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.186618589","95.168.216.7","192.168.1.139","TLSv1.2","101","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.186623271","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.186861213","95.168.216.7","192.168.1.139","TLSv1.2","117","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.186864903","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.187164058","95.168.216.7","192.168.1.139","TLSv1.2","102","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.187169300","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.187447674","95.168.216.7","192.168.1.139","TLSv1.2","269","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.187454776","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.187679224","95.168.216.7","192.168.1.139","TLSv1.2","144","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.187686053","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.187948749","95.168.216.7","192.168.1.139","TLSv1.2","155","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.187954282","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.188131933","95.168.216.7","192.168.1.139","TLSv1.2","130","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.188137893","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.314353668","95.168.216.7","192.168.1.139","TLSv1.2","2962","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.314379595","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.314354175","95.168.216.7","192.168.1.139","TLSv1.2","83","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.314692024","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.317250379","192.168.1.139","95.168.216.7","TCP","74","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.442926031","95.168.216.7","192.168.1.139","TCP","66","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.445628452","95.168.216.7","192.168.1.139","TCP","74","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.445678284","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.446023802","192.168.1.139","95.168.216.7","TLSv1.2","583","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.575015097","95.168.216.7","192.168.1.139","TCP","66","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.575241367","95.168.216.7","192.168.1.139","TLSv1.2","203","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.575251202","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.575536480","192.168.1.139","95.168.216.7","TLSv1.2","117","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.575720768","192.168.1.139","95.168.216.7","TLSv1.2","699","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.703969989","95.168.216.7","192.168.1.139","TCP","66","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.705686260","95.168.216.7","192.168.1.139","TLSv1.2","346","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.705702873","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.708215573","95.168.216.7","192.168.1.139","TLSv1.2","3679","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.708244378","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.708268869","95.168.216.7","192.168.1.139","TCP","2962","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.708276794","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.708371752","95.168.216.7","192.168.1.139","TCP","2962","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.708379817","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.708424923","95.168.216.7","192.168.1.139","TCP","2962","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.708431101","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.836547746","95.168.216.7","192.168.1.139","TCP","2962","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.836566107","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.837763503","95.168.216.7","192.168.1.139","TCP","2962","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.837780804","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.837826294","95.168.216.7","192.168.1.139","TLSv1.2","2962","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.837834742","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.837919273","95.168.216.7","192.168.1.139","TCP","2962","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
"1624228432.837926089","192.168.1.139","95.168.216.7","TCP","66","a4:bb:6d:ac:e1:fd","18:d6:c7:6d:75:c6"
"1624228432.837919367","95.168.216.7","192.168.1.139","TLSv1.2","1514","18:d6:c7:6d:75:c6","a4:bb:6d:ac:e1:fd"
