"Time","Source","Destination","Protocol","Length","Hw_src","HW_dst"
"1624239943.175028332","35.245.152.168","192.168.1.120","TCP","74","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.175098886","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.175513877","192.168.1.120","35.245.152.168","HTTP","475","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.175658208","142.250.64.138","192.168.1.120","TLSv1.3","407","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.175686966","192.168.1.120","142.250.64.138","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.175703633","142.250.64.138","192.168.1.120","TLSv1.3","460","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.175717040","192.168.1.120","142.250.64.138","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.175726910","142.250.64.138","192.168.1.120","TLSv1.3","229","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.175737762","192.168.1.120","142.250.64.138","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.175747150","142.250.64.138","192.168.1.120","TLSv1.3","105","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.175759039","192.168.1.120","142.250.64.138","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.175845426","35.245.152.168","192.168.1.120","TCP","74","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.175887722","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.177268396","35.245.152.168","192.168.1.120","TCP","74","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.177347746","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.178030195","192.168.1.120","142.250.64.138","TLSv1.3","105","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.178349911","192.168.1.120","35.245.152.168","HTTP","450","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.185413855","192.168.1.1","192.168.1.120","DNS","99","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.185516279","142.250.64.138","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.187557088","192.168.1.120","81.171.8.143","TCP","74","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.204942075","35.245.152.168","192.168.1.120","HTTP","1114","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.205016111","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.205768613","35.245.152.168","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.208371911","35.245.152.168","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.210471904","35.245.152.168","192.168.1.120","HTTP","1165","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.210544606","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.229449228","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.229579614","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.230134399","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.230163972","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.230179287","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.230199323","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.231316300","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.231358558","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.231375928","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.231390446","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.231400094","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.231418538","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.231428427","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.231440816","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.231450278","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.231468037","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.232103654","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.232209300","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.232227077","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.232243540","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.274189290","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.274251307","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.275807348","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.275886458","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.279003855","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.279049947","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.280468621","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.280516398","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.280540601","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.280557341","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.280568619","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.280583026","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.280592748","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.280604248","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.280614636","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.281187050","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.281280622","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.281309325","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.281323140","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.281335029","35.245.152.168","192.168.1.120","HTTP","295","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.281670410","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.299269689","81.171.8.143","192.168.1.120","TCP","74","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.299344929","192.168.1.120","81.171.8.143","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.306549370","192.168.1.120","81.171.8.143","TLSv1","583","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.310083000","81.171.8.143","192.168.1.120","TCP","54","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.345393630","192.168.1.120","35.245.152.168","HTTP","458","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.351212915","192.168.1.120","35.245.152.168","HTTP","475","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.381406448","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.382173747","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.382287893","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.382313411","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.382347614","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.382509555","35.245.152.168","192.168.1.120","HTTP","839","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.384392367","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.385772746","35.245.152.168","192.168.1.120","TCP","1474","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.385894243","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.386019815","35.245.152.168","192.168.1.120","HTTP","187","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.386058332","192.168.1.120","35.245.152.168","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.413357963","192.168.1.1","192.168.1.120","DNS","92","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.413893100","192.168.1.120","95.168.216.7","TCP","74","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.543325330","95.168.216.7","192.168.1.120","TCP","74","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.543412291","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.544001279","192.168.1.120","95.168.216.7","TLSv1.2","583","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.674048033","95.168.216.7","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.676143526","95.168.216.7","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.676182451","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.676803735","95.168.216.7","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.676822901","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.677397574","95.168.216.7","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.677412981","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.677721382","95.168.216.7","192.168.1.120","TLSv1.2","214","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.677739289","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.690457171","192.168.1.120","95.168.216.7","TLSv1.2","192","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.821037413","95.168.216.7","192.168.1.120","TLSv1.2","308","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.821173707","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.822913337","192.168.1.120","95.168.216.7","TLSv1.2","544","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.953038941","95.168.216.7","192.168.1.120","TLSv1.2","326","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.953136773","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.953261177","95.168.216.7","192.168.1.120","TLSv1.2","126","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.953282177","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.954284712","95.168.216.7","192.168.1.120","TLSv1.2","119","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.954323081","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.954748572","95.168.216.7","192.168.1.120","TLSv1.2","118","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.954782349","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.956086859","95.168.216.7","192.168.1.120","TCP","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.956132191","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.956389779","95.168.216.7","192.168.1.120","TLSv1.2","997","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.956428759","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.956444296","95.168.216.7","192.168.1.120","TLSv1.2","97","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.956462425","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.956471869","95.168.216.7","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239943.957149263","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239943.991334342","192.168.1.120","95.168.216.7","TCP","74","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239944.086147854","95.168.216.7","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239944.120853552","95.168.216.7","192.168.1.120","TCP","74","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239944.121006530","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239944.122286744","192.168.1.120","95.168.216.7","TLSv1.2","583","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239944.252069503","95.168.216.7","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239944.252319480","95.168.216.7","192.168.1.120","TLSv1.2","203","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239944.252344924","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239944.252749748","192.168.1.120","95.168.216.7","TLSv1.2","117","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239944.253175851","192.168.1.120","95.168.216.7","TLSv1.2","763","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239944.383316121","95.168.216.7","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239944.383799074","95.168.216.7","192.168.1.120","TLSv1.2","250","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239944.383862610","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239944.384750091","95.168.216.7","192.168.1.120","TLSv1.2","111","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239944.384826164","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239944.385236600","95.168.216.7","192.168.1.120","TLSv1.2","101","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239944.385280802","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239944.385459558","95.168.216.7","192.168.1.120","TLSv1.2","101","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239944.385487594","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239944.385636869","95.168.216.7","192.168.1.120","TLSv1.2","117","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239944.385655239","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239944.385665813","95.168.216.7","192.168.1.120","TLSv1.2","102","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239944.385676590","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239944.385951325","95.168.216.7","192.168.1.120","TLSv1.2","269","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239944.385972029","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239944.385982917","95.168.216.7","192.168.1.120","TLSv1.2","144","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239944.385994935","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239944.386004491","95.168.216.7","192.168.1.120","TLSv1.2","155","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239944.386019268","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239944.386104359","95.168.216.7","192.168.1.120","TLSv1.2","130","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239944.386118600","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239944.512933792","95.168.216.7","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239944.512978106","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239944.513376079","95.168.216.7","192.168.1.120","TLSv1.2","1514","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239944.513408189","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239944.514620053","95.168.216.7","192.168.1.120","TLSv1.2","83","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239944.514801753","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239944.519195160","192.168.1.120","95.168.216.7","TCP","74","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239944.644180799","95.168.216.7","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239944.651303686","95.168.216.7","192.168.1.120","TCP","74","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
"1624239944.651349093","192.168.1.120","95.168.216.7","TCP","66","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239944.651843934","192.168.1.120","95.168.216.7","TLSv1.2","583","dc:a6:32:67:66:4b","18:d6:c7:6d:75:c6"
"1624239944.781682230","95.168.216.7","192.168.1.120","TCP","66","18:d6:c7:6d:75:c6","dc:a6:32:67:66:4b"
